customer_id,utm_source,utm_medium,utm_campaign,created
cus_00919,linkedin,email,camp_7,2024-03-23 10:30:17
cus_00920,linkedin,cpc,camp_3,2024-11-11 14:09:06
cus_00921,email,organic,camp_8,2025-01-22 23:21:56
cus_00922,email,email,camp_9,2023-07-08 15:05:33
cus_00923,google,referral,camp_3,2023-02-14 20:19:50
cus_00924,twitter,email,camp_9,2024-01-07 17:39:21
cus_00925,linkedin,organic,camp_3,2023-09-04 00:45:57
cus_00926,twitter,cpc,camp_8,2024-04-27 17:36:17
cus_00927,email,organic,camp_5,2025-05-05 16:46:00
cus_00928,email,organic,camp_3,2023-01-22 05:49:15
cus_00929,email,email,camp_3,2025-05-07 21:25:29
cus_00930,twitter,referral,camp_6,2024-09-25 18:59:43
cus_00931,email,organic,camp_8,2023-05-25 19:05:27
cus_00932,google,referral,camp_10,2023-12-16 01:26:51
cus_00933,email,email,camp_1,2023-06-26 06:08:13
cus_00934,facebook,referral,camp_6,2024-12-17 20:01:27
cus_00935,twitter,email,camp_1,2023-07-02 11:27:19
cus_00936,facebook,cpc,camp_8,2023-08-28 04:27:34
cus_00937,email,referral,camp_3,2025-02-13 04:47:07
cus_00938,google,referral,camp_4,2024-03-29 09:23:15
cus_00939,linkedin,cpc,camp_7,2025-03-01 12:07:25
cus_00940,email,referral,camp_9,2024-02-29 18:01:08
cus_00941,google,cpc,camp_9,2024-10-07 10:36:09
cus_00942,twitter,organic,camp_8,2025-01-19 12:53:16
cus_00943,facebook,email,camp_7,2025-01-03 13:37:46
cus_00944,facebook,cpc,camp_8,2024-01-14 14:56:48
cus_00945,facebook,referral,camp_7,2024-12-10 14:14:02
cus_00946,twitter,cpc,camp_8,2025-05-06 08:39:06
cus_00947,google,referral,camp_8,2023-08-13 16:38:36
cus_00948,twitter,organic,camp_3,2024-08-18 21:07:23
cus_00949,facebook,cpc,camp_2,2023-10-24 02:28:10
cus_00950,email,organic,camp_10,2025-02-28 12:35:37
cus_00951,linkedin,email,camp_1,2023-08-01 01:23:59
cus_00952,twitter,referral,camp_4,2023-04-19 10:42:30
cus_00953,twitter,referral,camp_5,2024-03-05 03:14:58
cus_00954,google,organic,camp_1,2024-10-06 14:10:29
cus_00955,google,email,camp_5,2024-06-11 23:28:02
cus_00956,twitter,cpc,camp_4,2025-02-27 17:49:57
cus_00957,facebook,cpc,camp_9,2024-02-20 00:55:07
cus_00958,linkedin,referral,camp_5,2023-01-04 23:38:23
cus_00959,google,organic,camp_3,2024-03-15 09:00:05
cus_00960,facebook,organic,camp_8,2024-04-08 18:58:07
cus_00961,email,cpc,camp_10,2025-06-30 18:37:27
cus_00962,google,email,camp_8,2025-06-19 21:06:38
cus_00963,facebook,email,camp_9,2025-01-30 15:06:54
cus_00964,facebook,cpc,camp_9,2023-08-19 20:02:19
cus_00965,linkedin,cpc,camp_2,2024-11-24 16:29:36
cus_00966,linkedin,organic,camp_10,2025-04-16 15:44:21
cus_00967,email,email,camp_2,2025-01-22 09:33:20
cus_00968,facebook,cpc,camp_5,2024-06-20 03:09:11
cus_00969,facebook,cpc,camp_9,2024-05-31 10:15:35
cus_00970,linkedin,referral,camp_6,2025-05-07 08:58:21
cus_00971,google,cpc,camp_9,2025-04-24 04:32:28
cus_00972,google,cpc,camp_1,2024-08-08 23:24:36
cus_00973,twitter,email,camp_8,2024-12-08 08:28:39
cus_00974,linkedin,organic,camp_9,2024-05-14 20:43:44
cus_00975,twitter,email,camp_4,2023-10-21 01:28:12
cus_00976,linkedin,organic,camp_7,2024-01-06 23:18:57
cus_00977,email,referral,camp_2,2025-06-07 06:09:40
cus_00978,facebook,cpc,camp_4,2024-08-17 22:11:17
cus_00979,email,referral,camp_5,2023-12-29 19:50:20
cus_00980,linkedin,organic,camp_1,2024-09-30 02:48:20
cus_00981,facebook,email,camp_8,2023-03-09 19:17:21
cus_00982,google,email,camp_5,2024-05-09 06:28:23
cus_00983,google,referral,camp_6,2025-01-04 17:49:57
cus_00984,twitter,organic,camp_2,2024-08-15 05:19:38
cus_00985,linkedin,referral,camp_8,2024-08-22 18:03:32
cus_00986,linkedin,referral,camp_2,2023-08-25 06:53:50
cus_00987,google,cpc,camp_4,2025-02-08 11:11:25
cus_00988,email,referral,camp_4,2023-02-27 12:11:28
cus_00989,facebook,cpc,camp_10,2023-07-16 02:48:07
cus_00990,email,cpc,camp_6,2025-02-19 06:46:16
cus_00991,email,email,camp_10,2025-07-05 19:31:16
cus_00992,google,cpc,camp_7,2024-05-30 17:39:34
cus_00993,google,cpc,camp_3,2023-06-05 21:51:48
cus_00994,google,email,camp_10,2024-11-14 23:48:19
cus_00995,twitter,referral,camp_3,2023-06-04 21:31:17
cus_00996,email,organic,camp_4,2025-03-28 00:52:39
cus_00997,linkedin,organic,camp_4,2024-12-10 19:30:48
cus_00998,facebook,organic,camp_1,2023-01-24 20:11:59
cus_00999,twitter,referral,camp_10,2023-08-12 22:30:12
cus_01000,linkedin,cpc,camp_6,2024-09-28 21:06:38
cus_01001,email,organic,camp_9,2023-08-28 19:00:12
cus_01002,google,referral,camp_5,2023-04-27 05:47:57
cus_01003,email,cpc,camp_10,2024-12-30 07:52:41
cus_01004,facebook,email,camp_9,2024-02-16 16:45:55
cus_01005,twitter,organic,camp_3,2024-06-09 22:28:39
cus_01006,twitter,cpc,camp_6,2024-09-09 11:15:08
cus_01007,facebook,organic,camp_5,2023-05-05 18:22:19
cus_01008,linkedin,organic,camp_5,2024-05-25 09:48:46
cus_01009,linkedin,organic,camp_10,2025-04-08 22:52:54
cus_01010,twitter,cpc,camp_5,2024-08-13 07:46:37
cus_01011,twitter,referral,camp_9,2024-05-06 21:59:00
cus_01012,google,cpc,camp_2,2025-01-28 00:00:02
cus_01013,linkedin,organic,camp_3,2025-04-20 10:32:20
cus_01014,facebook,cpc,camp_7,2023-02-25 18:24:55
cus_01015,linkedin,email,camp_1,2023-04-17 06:54:37
cus_01016,google,referral,camp_5,2023-12-31 16:52:08
cus_01017,twitter,cpc,camp_3,2024-03-22 10:15:56
cus_01018,twitter,email,camp_3,2023-12-20 09:18:11
cus_01019,google,referral,camp_4,2023-05-21 09:35:08
cus_01020,facebook,email,camp_3,2024-11-05 03:37:44
cus_01021,twitter,referral,camp_6,2023-06-02 22:13:32
cus_01022,email,cpc,camp_4,2023-06-06 03:10:53
cus_01023,twitter,email,camp_7,2024-11-20 05:32:07
cus_01024,email,organic,camp_8,2023-09-16 10:31:43
cus_01025,google,email,camp_3,2024-04-10 04:54:16
cus_01026,google,referral,camp_10,2023-02-14 23:13:54
cus_01027,twitter,cpc,camp_5,2023-03-13 10:40:03
cus_01028,linkedin,referral,camp_7,2024-05-18 21:33:50
cus_01029,email,email,camp_7,2023-03-29 04:16:35
cus_01030,facebook,email,camp_8,2024-03-31 17:32:36
cus_01031,twitter,organic,camp_2,2024-07-10 20:28:55
cus_01032,facebook,cpc,camp_2,2024-08-05 07:05:19
cus_01033,twitter,cpc,camp_7,2024-10-31 01:10:02
cus_01034,linkedin,email,camp_9,2023-08-15 03:14:07
cus_01035,linkedin,cpc,camp_5,2024-01-15 08:20:24
cus_01036,linkedin,organic,camp_6,2025-04-05 03:18:56
cus_01037,linkedin,referral,camp_8,2024-10-02 02:24:09
cus_01038,google,cpc,camp_8,2025-05-29 03:19:38
cus_01039,google,email,camp_6,2023-10-07 17:00:26
cus_01040,email,referral,camp_10,2023-09-22 01:26:59
cus_01041,facebook,referral,camp_1,2023-09-29 23:03:31
cus_01042,twitter,organic,camp_2,2023-05-03 16:09:12
cus_01043,twitter,email,camp_8,2024-08-17 06:17:06
cus_01044,google,cpc,camp_6,2024-01-10 02:47:07
cus_01045,twitter,email,camp_2,2025-02-12 02:22:47
cus_01046,google,referral,camp_9,2025-06-24 21:40:25
cus_01047,email,email,camp_7,2023-08-11 07:48:55
cus_01048,facebook,cpc,camp_4,2023-12-27 16:36:45
cus_01049,email,cpc,camp_7,2024-12-17 08:54:53
cus_01050,linkedin,organic,camp_4,2024-01-30 12:57:41
cus_01051,linkedin,cpc,camp_8,2024-12-14 22:01:48
cus_01052,linkedin,cpc,camp_5,2024-02-01 15:16:10
cus_01053,email,email,camp_6,2023-01-15 14:21:41
cus_01054,twitter,email,camp_5,2024-12-23 17:53:54
cus_01055,facebook,referral,camp_6,2024-03-22 19:41:08
cus_01056,linkedin,organic,camp_9,2025-04-29 02:39:20
cus_01057,linkedin,email,camp_10,2023-09-03 09:45:29
cus_01058,linkedin,cpc,camp_3,2023-04-25 17:46:16
cus_01059,facebook,referral,camp_10,2024-11-17 04:52:47
cus_01060,linkedin,email,camp_8,2024-06-20 19:37:12
cus_01061,facebook,organic,camp_6,2025-07-01 18:15:39
cus_01062,linkedin,organic,camp_1,2024-04-09 17:16:43
cus_01063,email,referral,camp_1,2024-10-21 03:23:01
cus_01064,email,referral,camp_2,2024-01-24 12:20:15
cus_01065,facebook,referral,camp_8,2024-12-10 16:04:24
cus_01066,email,referral,camp_1,2024-04-14 07:54:44
cus_01067,facebook,referral,camp_2,2023-11-06 11:20:52
cus_01068,email,cpc,camp_3,2024-08-20 14:24:13
cus_01069,email,cpc,camp_8,2025-01-20 15:18:08
cus_01070,facebook,email,camp_8,2023-06-15 16:19:19
cus_01071,twitter,organic,camp_1,2024-01-04 11:40:10
cus_01072,email,cpc,camp_7,2024-08-15 10:17:29
cus_01073,linkedin,cpc,camp_4,2025-06-07 10:49:24
cus_01074,twitter,cpc,camp_3,2024-07-11 14:58:02
cus_01075,facebook,email,camp_5,2025-06-11 22:32:31
cus_01076,twitter,referral,camp_3,2024-04-04 14:55:19
cus_01077,google,email,camp_5,2024-04-03 15:00:01
cus_01078,google,organic,camp_2,2023-02-04 01:58:02
cus_01079,email,organic,camp_6,2024-09-06 20:42:27
cus_01080,email,organic,camp_5,2024-03-02 09:22:13
cus_01081,linkedin,organic,camp_2,2023-01-13 13:54:50
cus_01082,twitter,cpc,camp_6,2025-05-29 03:21:46
cus_01083,google,cpc,camp_3,2023-03-18 04:30:07
cus_01084,email,email,camp_1,2025-02-10 15:20:07
cus_01085,twitter,referral,camp_7,2024-03-20 14:05:28
cus_01086,email,organic,camp_5,2023-12-24 11:26:07
cus_01087,email,email,camp_4,2024-07-01 07:28:38
cus_01088,google,cpc,camp_7,2023-12-07 05:04:51
cus_01089,google,cpc,camp_2,2023-10-23 08:38:03
cus_01090,email,referral,camp_2,2024-01-25 08:02:39
cus_01091,facebook,referral,camp_1,2023-08-01 11:29:58
cus_01092,email,referral,camp_4,2023-05-31 22:32:01
cus_01093,email,email,camp_8,2023-03-03 05:46:48
cus_01094,linkedin,cpc,camp_2,2024-04-24 21:51:09
cus_01095,linkedin,cpc,camp_3,2024-11-15 19:04:47
cus_01096,linkedin,referral,camp_10,2023-02-21 19:55:11
cus_01097,facebook,organic,camp_4,2025-06-19 08:04:39
cus_01098,facebook,referral,camp_9,2024-07-20 19:00:45
cus_01099,email,email,camp_8,2023-07-24 03:23:14
cus_01100,linkedin,referral,camp_1,2023-05-21 00:24:56
cus_01101,facebook,referral,camp_1,2024-04-03 10:30:54
cus_01102,google,email,camp_6,2024-05-22 12:58:18
cus_01103,email,referral,camp_2,2024-10-07 11:04:41
cus_01104,twitter,cpc,camp_7,2023-09-30 20:20:11
cus_01105,email,organic,camp_3,2023-11-08 22:10:21
cus_01106,twitter,referral,camp_8,2023-07-25 07:16:27
cus_01107,linkedin,email,camp_2,2025-04-17 22:34:43
cus_01108,twitter,organic,camp_4,2024-07-22 08:09:26
cus_01109,linkedin,email,camp_7,2025-04-04 15:36:39
cus_01110,google,organic,camp_2,2025-02-18 12:15:52
cus_01111,twitter,organic,camp_2,2024-02-28 08:33:21
cus_01112,email,referral,camp_2,2023-09-13 14:39:38
cus_01113,linkedin,cpc,camp_6,2024-02-04 04:32:20
cus_01114,email,referral,camp_6,2025-01-18 12:35:20
cus_01115,facebook,email,camp_5,2024-04-03 11:40:14
cus_01116,linkedin,email,camp_3,2024-06-10 04:13:11
cus_01117,twitter,organic,camp_7,2023-06-28 21:50:16
cus_01118,linkedin,organic,camp_3,2024-12-28 12:39:34
cus_01119,email,cpc,camp_3,2023-04-27 23:21:49
cus_01120,google,referral,camp_2,2023-08-07 15:48:06
cus_01121,linkedin,email,camp_9,2023-12-17 11:31:31
cus_01122,twitter,organic,camp_10,2024-09-09 08:34:27
cus_01123,facebook,cpc,camp_1,2025-05-15 18:07:13
cus_01124,google,email,camp_10,2024-07-22 05:04:56
cus_01125,facebook,organic,camp_3,2023-05-21 06:44:06
cus_01126,linkedin,email,camp_8,2024-09-04 22:48:21
cus_01127,email,cpc,camp_6,2023-01-22 14:55:30
cus_01128,email,cpc,camp_4,2024-02-15 19:43:49
cus_01129,twitter,email,camp_3,2025-04-13 12:51:56
cus_01130,email,referral,camp_7,2023-07-11 23:43:19
cus_01131,google,email,camp_10,2024-12-07 11:39:07
cus_01132,email,organic,camp_8,2024-07-26 13:52:09
cus_01133,twitter,referral,camp_4,2024-02-12 06:05:08
cus_01134,linkedin,organic,camp_2,2025-06-27 01:58:47
cus_01135,linkedin,email,camp_2,2024-08-14 21:39:36
cus_01136,email,referral,camp_3,2024-07-31 01:32:28
cus_01137,facebook,organic,camp_2,2023-06-18 07:26:07
cus_01138,linkedin,email,camp_10,2023-12-30 05:30:44
cus_01139,email,email,camp_7,2025-01-02 09:55:54
cus_01140,twitter,referral,camp_6,2023-02-08 20:59:11
cus_01141,email,email,camp_7,2025-05-22 02:47:03
cus_01142,linkedin,cpc,camp_6,2024-05-24 12:57:37
cus_01143,twitter,organic,camp_3,2023-12-10 21:10:02
cus_01144,email,organic,camp_4,2023-04-09 04:54:07
cus_01145,google,email,camp_5,2024-12-22 05:08:53
cus_01146,twitter,email,camp_2,2024-04-14 10:27:58
cus_01147,google,cpc,camp_4,2024-09-26 06:22:22
cus_01148,facebook,referral,camp_9,2023-07-01 05:59:39
cus_01149,twitter,email,camp_10,2023-08-06 03:15:53
cus_01150,google,email,camp_10,2023-03-12 10:39:05
cus_01151,linkedin,email,camp_10,2023-02-27 19:22:07
cus_01152,linkedin,email,camp_5,2024-04-17 19:32:02
cus_01153,facebook,organic,camp_1,2025-02-04 06:22:37
cus_01154,twitter,email,camp_5,2023-06-30 09:17:07
cus_01155,twitter,organic,camp_4,2023-05-31 23:34:49
cus_01156,twitter,email,camp_9,2023-12-31 17:58:46
cus_01157,facebook,referral,camp_10,2025-04-15 01:11:24
cus_01158,twitter,cpc,camp_9,2023-07-30 17:55:20
cus_01159,linkedin,referral,camp_4,2024-08-26 17:46:00
cus_01160,google,email,camp_7,2024-12-05 17:03:54
cus_01161,linkedin,email,camp_5,2024-07-30 08:18:42
cus_01162,linkedin,email,camp_1,2025-04-19 03:50:09
cus_01163,google,referral,camp_4,2024-10-13 02:10:40
cus_01164,linkedin,email,camp_8,2025-07-01 09:38:06
cus_01165,facebook,referral,camp_7,2023-08-29 01:01:52
cus_01166,google,organic,camp_2,2024-10-06 12:00:58
cus_01167,linkedin,cpc,camp_4,2023-06-03 19:47:38
cus_01168,email,cpc,camp_8,2025-01-30 04:10:47
cus_01169,linkedin,referral,camp_10,2024-09-25 23:39:46
cus_01170,facebook,organic,camp_2,2024-03-10 13:28:06
cus_01171,twitter,referral,camp_9,2023-02-20 19:45:05
cus_01172,linkedin,organic,camp_1,2024-07-29 14:21:29
cus_01173,twitter,email,camp_6,2023-12-04 12:24:03
cus_01174,email,organic,camp_6,2024-11-19 18:31:10
cus_01175,linkedin,organic,camp_3,2024-11-21 19:27:47
cus_01176,google,organic,camp_7,2024-01-02 18:55:01
cus_01177,twitter,cpc,camp_10,2024-07-17 09:54:56
cus_01178,email,organic,camp_7,2023-06-04 08:12:31
cus_01179,google,email,camp_6,2024-07-24 15:14:23
cus_01180,google,email,camp_9,2025-04-25 19:09:30
cus_01181,google,email,camp_3,2024-07-11 04:19:48
cus_01182,google,organic,camp_8,2023-04-05 01:28:15
cus_01183,linkedin,referral,camp_2,2024-09-10 11:43:18
cus_01184,linkedin,referral,camp_1,2024-03-04 13:36:20
cus_01185,linkedin,email,camp_10,2023-10-22 20:34:33
cus_01186,email,cpc,camp_2,2023-07-09 18:26:39
cus_01187,email,referral,camp_1,2024-12-07 09:05:32
cus_01188,email,organic,camp_5,2023-05-23 09:49:58
cus_01189,facebook,referral,camp_4,2023-11-26 11:52:40
cus_01190,email,email,camp_1,2023-02-03 04:15:49
cus_01191,linkedin,cpc,camp_1,2023-03-20 13:42:12
cus_01192,linkedin,referral,camp_7,2024-06-02 02:07:21
cus_01193,facebook,referral,camp_9,2024-01-14 08:54:23
cus_01194,facebook,email,camp_5,2023-07-15 14:46:57
cus_01195,email,cpc,camp_9,2025-05-27 00:59:33
cus_01196,twitter,cpc,camp_7,2023-11-15 18:37:06
cus_01197,facebook,email,camp_7,2023-04-17 13:58:18
cus_01198,google,organic,camp_7,2025-05-10 22:21:50
cus_01199,linkedin,referral,camp_2,2023-11-18 19:23:11
cus_01200,google,organic,camp_9,2025-06-29 21:56:45
cus_01201,linkedin,referral,camp_9,2023-12-02 11:14:59
cus_01202,linkedin,referral,camp_10,2023-12-28 22:49:13
cus_01203,facebook,organic,camp_3,2024-05-25 09:35:16
cus_01204,facebook,email,camp_5,2023-08-18 05:13:06
cus_01205,google,email,camp_2,2025-07-14 19:48:21
cus_01206,linkedin,referral,camp_5,2023-01-05 09:43:01
cus_01207,google,email,camp_2,2024-03-06 17:33:19
cus_01208,twitter,referral,camp_9,2023-08-13 18:21:31
cus_01209,google,email,camp_4,2023-07-21 22:27:28
cus_01210,email,referral,camp_3,2025-04-19 04:41:31
cus_01211,google,email,camp_9,2024-01-25 09:03:56
cus_01212,email,cpc,camp_6,2023-09-29 01:43:27
cus_01213,email,organic,camp_7,2023-06-20 18:21:04
cus_01214,email,cpc,camp_10,2023-02-10 01:09:13
cus_01215,twitter,organic,camp_2,2023-07-24 17:58:50
cus_01216,google,organic,camp_5,2023-01-24 02:01:59
cus_01217,google,referral,camp_7,2024-07-10 12:14:24
cus_01218,twitter,organic,camp_4,2024-01-05 14:43:59
cus_01219,linkedin,cpc,camp_1,2025-07-03 18:01:41
cus_01220,facebook,cpc,camp_4,2024-05-17 23:04:30
cus_01221,google,email,camp_2,2023-01-25 12:21:41
cus_01222,facebook,cpc,camp_7,2023-09-28 16:22:09
cus_01223,twitter,email,camp_2,2024-02-17 05:37:04
cus_01224,linkedin,organic,camp_8,2023-03-23 09:34:37
cus_01225,linkedin,cpc,camp_10,2023-07-16 21:54:03
cus_01226,linkedin,organic,camp_10,2024-10-15 22:32:49
cus_01227,twitter,cpc,camp_1,2025-03-28 05:53:24
cus_01228,email,cpc,camp_5,2023-06-26 13:09:11
cus_01229,email,email,camp_3,2023-04-09 17:36:55
cus_01230,facebook,organic,camp_2,2025-01-09 19:44:11
cus_01231,email,cpc,camp_1,2024-11-27 08:54:40
cus_01232,email,referral,camp_3,2024-07-16 09:47:28
cus_01233,linkedin,organic,camp_1,2025-03-08 06:53:52
cus_01234,linkedin,organic,camp_3,2025-07-11 05:28:24
cus_01235,facebook,organic,camp_8,2023-06-19 09:49:41
cus_01236,google,email,camp_6,2024-12-03 03:59:00
cus_01237,facebook,referral,camp_9,2025-02-21 16:28:04
cus_01238,facebook,organic,camp_9,2023-12-11 03:58:24
cus_01239,twitter,cpc,camp_5,2023-03-09 08:45:56
cus_01240,twitter,cpc,camp_3,2025-03-21 01:06:37
cus_01241,facebook,email,camp_6,2024-04-13 13:35:37
cus_01242,facebook,cpc,camp_3,2024-12-12 13:03:46
cus_01243,facebook,organic,camp_5,2023-02-18 09:22:48
cus_01244,email,cpc,camp_2,2023-04-05 11:44:07
cus_01245,twitter,organic,camp_1,2025-01-14 01:44:23
cus_01246,facebook,cpc,camp_6,2024-09-15 21:22:35
cus_01247,linkedin,referral,camp_7,2024-10-24 04:37:56
cus_01248,linkedin,email,camp_5,2023-06-17 17:06:31
cus_01249,email,email,camp_9,2025-01-31 14:32:51
cus_01250,email,referral,camp_2,2024-11-20 01:12:08
cus_01251,google,referral,camp_5,2023-04-25 03:55:56
cus_01252,google,email,camp_10,2023-05-06 12:05:14
cus_01253,google,referral,camp_2,2024-05-15 09:11:56
cus_01254,email,organic,camp_8,2023-08-19 10:17:09
cus_01255,email,cpc,camp_8,2023-04-13 00:48:40
cus_01256,email,email,camp_9,2023-07-16 00:45:48
cus_01257,linkedin,referral,camp_6,2024-03-03 05:20:22
cus_01258,email,organic,camp_1,2025-06-28 07:58:38
cus_01259,linkedin,email,camp_8,2025-05-01 20:12:34
cus_01260,google,referral,camp_10,2024-05-20 03:47:31
cus_01261,google,email,camp_3,2024-08-14 17:08:42
cus_01262,google,referral,camp_6,2025-04-04 04:35:33
cus_01263,facebook,email,camp_3,2024-04-03 02:35:05
cus_01264,facebook,organic,camp_5,2024-12-05 19:44:12
cus_01265,twitter,organic,camp_2,2025-02-24 08:18:36
cus_01266,twitter,cpc,camp_10,2024-10-30 06:59:36
cus_01267,twitter,email,camp_2,2023-06-04 01:38:27
cus_01268,facebook,cpc,camp_4,2023-06-27 17:39:56
cus_01269,facebook,email,camp_9,2025-05-06 11:16:01
cus_01270,twitter,referral,camp_1,2023-12-01 00:38:27
cus_01271,twitter,referral,camp_1,2024-10-30 02:10:10
cus_01272,email,cpc,camp_1,2024-12-02 11:11:14
cus_01273,twitter,email,camp_4,2023-12-21 22:51:28
cus_01274,email,cpc,camp_1,2024-10-04 20:05:17
cus_01275,linkedin,organic,camp_8,2024-06-10 12:17:11
cus_01276,facebook,cpc,camp_6,2024-12-05 11:39:52
cus_01277,twitter,cpc,camp_7,2024-09-11 09:44:19
cus_01278,facebook,referral,camp_3,2024-10-08 05:13:05
cus_01279,facebook,cpc,camp_3,2023-05-28 17:03:25
cus_01280,facebook,email,camp_1,2024-04-30 12:38:49
cus_01281,linkedin,referral,camp_9,2024-10-24 22:54:55
cus_01282,google,cpc,camp_7,2024-04-30 11:43:23
cus_01283,twitter,organic,camp_4,2024-01-31 22:58:49
cus_01284,google,cpc,camp_6,2024-08-04 10:57:12
cus_01285,google,cpc,camp_4,2023-08-26 02:47:29
cus_01286,google,cpc,camp_7,2025-01-06 17:59:18
cus_01287,facebook,referral,camp_6,2023-04-15 06:54:40
cus_01288,email,email,camp_5,2023-05-22 17:06:23
cus_01289,facebook,organic,camp_2,2023-05-13 14:36:50
cus_01290,facebook,cpc,camp_10,2023-05-25 19:52:12
cus_01291,google,email,camp_6,2024-11-01 21:31:25
cus_01292,facebook,email,camp_2,2023-05-31 00:10:58
cus_01293,google,referral,camp_9,2024-08-01 21:16:54
cus_01294,email,organic,camp_1,2023-07-22 03:03:20
cus_01295,twitter,referral,camp_3,2025-05-14 07:00:16
cus_01296,google,email,camp_4,2023-04-04 04:15:10
cus_01297,email,email,camp_9,2025-06-30 01:00:10
cus_01298,twitter,email,camp_1,2025-05-22 09:27:32
cus_01299,linkedin,referral,camp_7,2025-05-22 13:04:27
cus_01300,google,organic,camp_2,2024-05-27 02:05:34
cus_01301,google,cpc,camp_8,2023-07-09 21:06:45
cus_01302,linkedin,referral,camp_5,2024-09-30 04:03:21
cus_01303,linkedin,email,camp_5,2024-07-03 07:05:30
cus_01304,google,referral,camp_6,2024-10-19 00:13:43
cus_01305,linkedin,email,camp_2,2023-03-21 22:02:55
cus_01306,facebook,cpc,camp_9,2024-03-22 19:36:05
cus_01307,twitter,cpc,camp_8,2024-04-30 08:56:21
cus_01308,twitter,organic,camp_1,2024-06-30 06:19:12
cus_01309,twitter,email,camp_6,2023-06-10 22:30:32
cus_01310,facebook,organic,camp_4,2025-06-16 18:21:50
cus_01311,linkedin,organic,camp_5,2025-02-27 05:42:39
cus_01312,email,cpc,camp_10,2023-11-27 11:28:39
cus_01313,linkedin,referral,camp_5,2023-08-29 08:45:32
cus_01314,google,referral,camp_10,2025-01-19 01:19:25
cus_01315,twitter,organic,camp_4,2023-12-15 08:27:16
cus_01316,linkedin,cpc,camp_8,2023-06-18 02:40:25
cus_01317,email,email,camp_6,2024-06-27 21:11:44
cus_01318,google,referral,camp_10,2025-05-14 03:04:48
cus_01319,facebook,organic,camp_8,2024-07-24 23:40:09
cus_01320,facebook,referral,camp_4,2023-06-28 11:14:05
cus_01321,email,referral,camp_9,2024-03-08 17:46:32
cus_01322,google,email,camp_4,2025-06-10 19:59:58
cus_01323,twitter,cpc,camp_3,2023-12-18 07:49:19
cus_01324,linkedin,email,camp_1,2024-10-28 14:28:12
cus_01325,google,cpc,camp_7,2025-05-21 10:19:01
cus_01326,facebook,referral,camp_1,2025-05-14 20:45:45
cus_01327,email,organic,camp_4,2023-02-10 18:48:49
cus_01328,email,email,camp_9,2024-02-20 11:10:26
cus_01329,linkedin,cpc,camp_6,2023-02-14 23:27:10
cus_01330,email,referral,camp_1,2023-10-08 06:23:55
cus_01331,email,cpc,camp_6,2024-02-29 12:15:30
cus_01332,google,cpc,camp_1,2024-04-24 23:47:02
cus_01333,twitter,cpc,camp_7,2024-06-11 21:34:53
cus_01334,linkedin,referral,camp_5,2024-06-29 07:06:06
cus_01335,google,organic,camp_2,2023-01-10 11:38:25
cus_01336,twitter,organic,camp_4,2023-10-09 19:17:21
cus_01337,google,organic,camp_9,2023-08-11 12:48:09
cus_01338,google,cpc,camp_4,2025-05-29 17:58:50
cus_01339,email,referral,camp_7,2024-09-14 14:19:24
cus_01340,twitter,cpc,camp_8,2023-04-19 02:19:57
cus_01341,linkedin,organic,camp_1,2023-08-09 09:28:13
cus_01342,linkedin,organic,camp_3,2023-02-17 14:58:46
cus_01343,twitter,referral,camp_5,2023-05-23 12:58:27
cus_01344,email,cpc,camp_2,2025-04-04 01:49:41
cus_01345,facebook,email,camp_1,2023-12-01 04:44:06
cus_01346,google,email,camp_4,2024-08-07 09:32:38
cus_01347,email,organic,camp_9,2024-10-14 04:29:23
cus_01348,twitter,referral,camp_7,2024-12-05 17:08:27
cus_01349,google,cpc,camp_6,2024-06-13 13:31:24
cus_01350,linkedin,cpc,camp_8,2023-09-02 12:38:35
cus_01351,facebook,organic,camp_2,2024-07-28 20:34:45
cus_01352,linkedin,organic,camp_10,2024-04-29 02:40:59
cus_01353,twitter,cpc,camp_2,2024-05-18 21:52:14
cus_01354,google,cpc,camp_9,2025-05-31 17:25:17
cus_01355,twitter,organic,camp_3,2023-05-12 23:25:40
cus_01356,google,cpc,camp_7,2023-03-23 17:23:57
cus_01357,email,email,camp_2,2023-08-30 16:26:21
cus_01358,facebook,organic,camp_10,2023-09-02 12:39:58
cus_01359,email,cpc,camp_10,2023-03-19 07:16:48
cus_01360,email,organic,camp_1,2023-05-07 17:34:47
cus_01361,twitter,referral,camp_7,2024-02-27 16:43:45
cus_01362,facebook,organic,camp_3,2024-11-19 08:26:56
cus_01363,google,organic,camp_4,2024-10-20 16:24:59
cus_01364,google,referral,camp_5,2025-01-24 10:46:50
cus_01365,linkedin,email,camp_5,2024-11-17 16:36:06
cus_01366,google,cpc,camp_6,2024-10-05 09:53:20
cus_01367,twitter,referral,camp_7,2024-02-29 08:23:53
cus_01368,email,organic,camp_6,2023-12-01 20:59:36
cus_01369,email,cpc,camp_6,2025-03-06 21:39:17
cus_01370,email,referral,camp_8,2023-06-26 19:25:27
cus_01371,facebook,cpc,camp_5,2024-06-20 04:58:36
cus_01372,google,cpc,camp_4,2024-10-29 20:20:31
cus_01373,twitter,referral,camp_2,2023-06-22 06:16:13
cus_01374,facebook,cpc,camp_4,2024-03-16 00:11:37
cus_01375,linkedin,email,camp_3,2025-07-10 09:38:51
cus_01376,twitter,referral,camp_10,2025-01-25 22:59:02
cus_01377,twitter,email,camp_2,2025-03-29 13:31:38
