charge_id,invoice_id,customer_id,subscription_id,amount,currency,status,paid,failure_code,failure_message,attempt,created
ch_lf4vpnysynskv0,in_c9baclbeqbrj2z,cus_00932,sub_hbqi064vj2mwyi,9900,usd,succeeded,True,,,1,2024-08-01 00:17:00
ch_fa223w32a7ggd0,in_c57z0r3yfzg4e9,cus_00932,sub_hbqi064vj2mwyi,9900,usd,succeeded,True,,,1,2024-09-01 00:26:00
ch_opcfm6qxyxvq5f,in_myoje8junivm9s,cus_00932,sub_hbqi064vj2mwyi,9900,usd,succeeded,True,,,1,2024-10-01 00:34:00
ch_baihvjeqs9imlu,in_rgyai7e6nvdqqc,cus_00933,sub_9dbeza9agulm5f,19900,usd,succeeded,True,,,1,2025-07-01 00:52:00
ch_t62rmpxugyt0ee,in_9u0z69p80c2ird,cus_00934,sub_yiir41g20dfxuj,2900,usd,succeeded,True,,,1,2025-08-01 00:42:00
ch_vs3fagseoykxbe,in_dskrx6pwrcojdu,cus_00935,sub_fpy63mysrttymm,19900,usd,succeeded,True,,,1,2023-12-01 00:56:00
ch_4ahslsin5qgmwf,in_cgqrtr0axdywyy,cus_00935,sub_fpy63mysrttymm,19900,usd,succeeded,True,,,1,2024-01-01 00:25:00
ch_dv80qilfnl9uua,in_va6csa7zdfbre7,cus_00935,sub_fpy63mysrttymm,19900,usd,succeeded,True,,,1,2024-02-13 00:00:00
ch_wqngijykjyc8jp,in_ac50jvq6ltp0ar,cus_00935,sub_fpy63mysrttymm,19900,usd,succeeded,True,,,1,2024-03-01 00:08:00
ch_9bwuaome2rn9mv,in_7rdljr8pm6lqe7,cus_00935,sub_fpy63mysrttymm,19900,usd,succeeded,True,,,1,2024-04-01 00:42:00
ch_yi2m9la2mdvnk7,in_c405abfleuxwf2,cus_00935,sub_fpy63mysrttymm,19900,usd,succeeded,True,,,1,2024-05-13 00:00:00
ch_wtyq5rfj98mqas,in_fkqyeq7xjmnfr5,cus_00935,sub_fpy63mysrttymm,19900,usd,failed,False,insufficient_funds,Insufficient funds.,1,2024-06-01 00:00:00
ch_mi0751e1ezub15,in_fkqyeq7xjmnfr5,cus_00935,sub_fpy63mysrttymm,19900,usd,succeeded,True,,,2,2024-06-02 00:00:00
ch_rcnrivc1m9z3tl,in_0b8kytptde75tt,cus_00935,sub_fpy63mysrttymm,19900,usd,succeeded,True,,,1,2024-07-01 00:10:00
ch_b8v6qvyvdt16lx,in_m77414i865i6lv,cus_00935,sub_fpy63mysrttymm,19900,usd,succeeded,True,,,1,2024-08-01 00:09:00
ch_8o17w89z510e78,in_wdamboj1gbtwpn,cus_00935,sub_fpy63mysrttymm,19900,usd,succeeded,True,,,1,2024-09-13 00:00:00
ch_u5ii3n6ub6d3yl,in_r4mhtr9ww5ppt3,cus_00935,sub_fpy63mysrttymm,19900,usd,succeeded,True,,,1,2024-10-01 00:27:00
ch_di9x6dkhasuasm,in_kcxgb3iutk57f5,cus_00935,sub_fpy63mysrttymm,19900,usd,succeeded,True,,,1,2024-11-01 00:41:00
ch_brfrlxif5ndwfb,in_omnzwjkg66n6ie,cus_00936,sub_23wvlcx7mm1hqb,2900,usd,succeeded,True,,,1,2023-11-01 01:00:00
ch_ff5bv29tsgtxui,in_oro75mifin35ga,cus_00936,sub_23wvlcx7mm1hqb,2900,usd,failed,False,processing_error,A processing error occurred.,1,2023-12-01 00:00:00
ch_wywz1el4bqv1fs,in_ocd0i42cqm9me8,cus_00936,sub_23wvlcx7mm1hqb,2900,usd,succeeded,True,,,1,2024-01-01 00:30:00
ch_k8341932k1rkcl,in_1kl8px8yj55nle,cus_00936,sub_23wvlcx7mm1hqb,2900,usd,succeeded,True,,,1,2024-02-01 00:17:00
ch_0bt1gvohh0xmzp,in_k0n43ppczo35e8,cus_00936,sub_23wvlcx7mm1hqb,2900,usd,succeeded,True,,,1,2024-03-01 00:22:00
ch_tbic8ckwcwbndm,in_3o34mj18d4rcg7,cus_00936,sub_23wvlcx7mm1hqb,2900,usd,succeeded,True,,,1,2024-04-08 00:00:00
ch_nocuepx5mmcc0n,in_wq2ts99qmdra50,cus_00937,sub_4ohpn9fdlr8z10,9900,usd,failed,False,processing_error,A processing error occurred.,1,2025-08-01 00:00:00
ch_jl8drydhswjjcy,in_wq2ts99qmdra50,cus_00937,sub_4ohpn9fdlr8z10,9900,usd,succeeded,True,,,2,2025-08-05 00:00:00
ch_7e3z9qyofe6qbn,in_azy9gae52mqh6n,cus_00938,sub_1bje9xoawcud3i,9900,usd,succeeded,True,,,1,2025-03-07 00:00:00
ch_18t1mv15ogbnie,in_6rcqopnbt1g1nd,cus_00938,sub_1bje9xoawcud3i,9900,usd,succeeded,True,,,1,2025-04-01 00:53:00
ch_op9n6aan9ks3bh,in_fuckj1werk4aj6,cus_00938,sub_1bje9xoawcud3i,9900,usd,succeeded,True,,,1,2025-05-01 00:47:00
ch_ehpkmtqcnvnt2q,in_beuqavwkd8cgva,cus_00939,sub_rcmzz3t7ey0pyd,19900,usd,succeeded,True,,,1,2025-05-01 00:05:00
ch_29nu0m3kej7ceb,in_fq4cnr1uqsgies,cus_00939,sub_u8lm7xxcn3on4f,19900,usd,succeeded,True,,,1,2025-07-01 01:00:00
ch_wvmatwgrucheip,in_n2k8fj49rsy13d,cus_00940,sub_ennngvdlv0wgd4,9900,usd,failed,False,expired_card,Card expired.,1,2024-08-01 00:00:00
ch_e2phe6bhcyp0yn,in_9bqgi1matkw8la,cus_00940,sub_ennngvdlv0wgd4,9900,usd,succeeded,True,,,1,2024-09-01 00:33:00
ch_6dwk05vivzus57,in_81lv9rmrebd1ix,cus_00941,sub_wi25y4xvrydafv,9900,usd,succeeded,True,,,1,2025-01-01 00:57:00
ch_hcngta83730zpx,in_nbc0gf2pijyh52,cus_00941,sub_wi25y4xvrydafv,9900,usd,succeeded,True,,,1,2025-02-01 00:56:00
ch_us3yf5ri9d9zsd,in_jgm55o552ssoxj,cus_00941,sub_36hfepydbsiwfv,9900,usd,succeeded,True,,,1,2025-08-01 00:36:00
ch_vx3c4p1yfmcww0,in_vfq0e4rzk8hjpt,cus_00942,sub_pypr1muyrpk404,9900,usd,succeeded,True,,,1,2025-04-01 00:46:00
ch_yrnl3rncffjmsj,in_dn42b7jljp0lmq,cus_00943,sub_jla9a1n3irw50l,2900,usd,succeeded,True,,,1,2025-02-01 00:22:00
ch_i5kp3kcrok1qe5,in_2o204zgekkw6qd,cus_00943,sub_jla9a1n3irw50l,2900,usd,succeeded,True,,,1,2025-03-29 00:00:00
ch_yy82y1ygg4b143,in_5uput2u8a9rpux,cus_00943,sub_jla9a1n3irw50l,2900,usd,succeeded,True,,,1,2025-04-01 00:52:00
ch_5jvdic1ej7u8ow,in_gmzhf0jahz948g,cus_00943,sub_1bxba22jyqmwt0,9900,usd,succeeded,True,,,1,2025-08-01 00:13:00
ch_ve8dhgsbtrjt5d,in_mbbvr2ji749ize,cus_00944,sub_b53xqc5likctfa,2900,usd,succeeded,True,,,1,2024-08-01 00:15:00
ch_bc1j9j0qtvvc79,in_gw3wvvbyn3ozub,cus_00944,sub_b53xqc5likctfa,2900,usd,succeeded,True,,,1,2024-09-06 00:00:00
ch_6phklh24biczl7,in_xju2657nfe93fd,cus_00944,sub_b53xqc5likctfa,2900,usd,succeeded,True,,,1,2024-10-01 00:06:00
ch_t3ko8wfy1numat,in_lpmdd3uhb77hy1,cus_00944,sub_b53xqc5likctfa,2900,usd,succeeded,True,,,1,2024-11-01 00:41:00
ch_osy0twq2vkzuex,in_e0v0fm0xp0yfw8,cus_00944,sub_b53xqc5likctfa,2900,usd,succeeded,True,,,1,2024-12-31 00:00:00
ch_5rmwkm0at3tu00,in_wpr2mrc6l2m8vm,cus_00944,sub_b53xqc5likctfa,2900,usd,succeeded,True,,,1,2025-01-01 00:34:00
ch_l1swj66nbggjew,in_mgtqc7mmc4a2ej,cus_00944,sub_b53xqc5likctfa,2900,usd,succeeded,True,,,1,2025-02-08 00:00:00
ch_2ktwy0vfoxclsd,in_etes9k26t6q0er,cus_00944,sub_b53xqc5likctfa,2900,usd,succeeded,True,,,1,2025-03-01 00:28:00
ch_vekfjyqjl7e347,in_whluii05vfd87n,cus_00944,sub_b53xqc5likctfa,2900,usd,succeeded,True,,,1,2025-05-06 00:00:00
ch_a42xhhh4ye5f2d,in_hne9fxv65siq4b,cus_00944,sub_b53xqc5likctfa,2900,usd,succeeded,True,,,1,2025-05-01 00:04:00
ch_izsf7bxnj570jy,in_2bickk3r483zem,cus_00944,sub_b53xqc5likctfa,2900,usd,succeeded,True,,,1,2025-06-01 00:12:00
ch_ozy5t79c4z504l,in_5gt2voz978a2hm,cus_00944,sub_b53xqc5likctfa,2900,usd,succeeded,True,,,1,2025-08-30 00:00:00
ch_h7a6y8x32biy7r,in_53qfk9q68iwzmv,cus_00944,sub_b53xqc5likctfa,2900,usd,succeeded,True,,,1,2025-08-22 00:00:00
ch_1wmqtcwa4ondox,in_ulbd0d5yqo6xkq,cus_00945,sub_ibth05ys0wi4iu,2900,usd,succeeded,True,,,1,2025-05-16 00:00:00
ch_riju8btxsl40oh,in_znhwzeaes62pm8,cus_00945,sub_ibth05ys0wi4iu,2900,usd,succeeded,True,,,1,2025-05-01 00:34:00
ch_oes23okjeg9js5,in_m5zakahtp8imyp,cus_00947,sub_iu5axtvdhan15v,9900,usd,succeeded,True,,,1,2024-09-01 00:55:00
ch_mbh0ncasop9bpe,in_jzzdzr2moxq7bq,cus_00947,sub_nvfom3vqriqye1,9900,usd,succeeded,True,,,1,2024-10-01 00:21:00
ch_t93to9sebs7in2,in_tr2n3jotwxspzh,cus_00947,sub_nvfom3vqriqye1,9900,usd,succeeded,True,,,1,2024-11-01 00:56:00
ch_7sivia9rhgtl9y,in_0q3hecf61j3i3r,cus_00947,sub_nvfom3vqriqye1,9900,usd,succeeded,True,,,1,2024-12-06 00:00:00
ch_7oe5hagt17mk6h,in_66u23p7pv4ihin,cus_00947,sub_nvfom3vqriqye1,9900,usd,succeeded,True,,,1,2025-01-01 00:01:00
ch_087a7jwnrhavmp,in_1ob4z2ro7p792q,cus_00947,sub_nvfom3vqriqye1,9900,usd,succeeded,True,,,1,2025-02-07 00:00:00
ch_qe2l1rxjot5quh,in_yx8ewkybjgi5b8,cus_00947,sub_nvfom3vqriqye1,9900,usd,succeeded,True,,,1,2025-03-01 00:13:00
ch_ksxg3htwtmkqi5,in_e6ky72zt542qnw,cus_00947,sub_nvfom3vqriqye1,9900,usd,succeeded,True,,,1,2025-04-01 00:48:00
ch_ukeqq6rwffis3c,in_8nyig9yt9o0m6c,cus_00947,sub_nvfom3vqriqye1,9900,usd,succeeded,True,,,1,2025-05-01 00:10:00
ch_uad8h9kl43w41e,in_ykj9br8xgprybf,cus_00947,sub_nvfom3vqriqye1,9900,usd,succeeded,True,,,1,2025-06-01 00:15:00
ch_yh4h5rd77zenye,in_loel12sf5cmx0u,cus_00948,sub_pvoeo37phanhdt,19900,usd,succeeded,True,,,1,2025-04-08 00:00:00
ch_bzho2ed1yc59hp,in_i8brnwxbpl9k33,cus_00948,sub_pvoeo37phanhdt,19900,usd,succeeded,True,,,1,2025-06-12 00:00:00
ch_242j4do1rqi3rg,in_v6xgbouluqp74y,cus_00948,sub_pvoeo37phanhdt,19900,usd,succeeded,True,,,1,2025-06-01 00:24:00
ch_p8fvap056ath18,in_eh5vfg8s46iyop,cus_00948,sub_pvoeo37phanhdt,19900,usd,succeeded,True,,,1,2025-07-01 00:06:00
ch_chm2leflvp3kmf,in_h01ceab0xdpjfx,cus_00948,sub_pvoeo37phanhdt,19900,usd,succeeded,True,,,1,2025-08-01 00:38:00
ch_3qf19f6cty5gz7,in_rg9o3q0m7iu1fn,cus_00949,sub_fy71knckonrhhk,19900,usd,succeeded,True,,,1,2025-01-01 00:26:00
ch_ximgke0euh189g,in_q7ey6m8y7bvn5q,cus_00950,sub_odkwdgseotp5or,9900,usd,succeeded,True,,,1,2025-08-01 00:44:00
ch_bd63h1i4zak3vr,in_pyhuktlsdhaqqy,cus_00951,sub_9nsranu8akhy7i,2900,usd,succeeded,True,,,1,2024-03-01 00:03:00
ch_gt7nda2xasu5yo,in_947iwb6sg7bziz,cus_00951,sub_9nsranu8akhy7i,2900,usd,succeeded,True,,,1,2024-04-01 00:52:00
ch_bw3bjhu7w3vxzi,in_l0pouofqstevla,cus_00951,sub_9nsranu8akhy7i,2900,usd,succeeded,True,,,1,2024-05-01 00:36:00
ch_nbrw5pt5yera1b,in_w539zhwpszkaxb,cus_00951,sub_9nsranu8akhy7i,2900,usd,succeeded,True,,,1,2024-06-01 00:15:00
ch_ggdcia69b5426b,in_j6ol71i25tooxn,cus_00951,sub_9nsranu8akhy7i,2900,usd,succeeded,True,,,1,2024-07-01 00:37:00
ch_51sefqd47mxy5a,in_sywmypmz7nb4qk,cus_00951,sub_9nsranu8akhy7i,2900,usd,succeeded,True,,,1,2024-08-01 00:44:00
ch_p3fblos54ghov7,in_virzxw2fo9yhxl,cus_00951,sub_9nsranu8akhy7i,2900,usd,succeeded,True,,,1,2024-09-01 00:04:00
ch_k98x0vv62p69ol,in_0cbuj1q2g4ozpv,cus_00951,sub_9nsranu8akhy7i,2900,usd,succeeded,True,,,1,2024-10-01 00:47:00
ch_axm9ny1oo9x7f8,in_82jpwudntnmq24,cus_00951,sub_9nsranu8akhy7i,2900,usd,succeeded,True,,,1,2024-11-01 00:32:00
ch_8j2411ecjtlds1,in_my2jikth3o22ps,cus_00951,sub_g82z8exrclic6b,2900,usd,succeeded,True,,,1,2025-05-01 00:06:00
ch_kabkq3wf5z0nkq,in_mi3on8jt7c5t02,cus_00952,sub_qefrsatqv9ob3m,2900,usd,succeeded,True,,,1,2023-12-07 00:00:00
ch_cyxt848i9ewbpw,in_n44tpek4r278zv,cus_00952,sub_qefrsatqv9ob3m,2900,usd,succeeded,True,,,1,2024-01-01 00:49:00
ch_379cp74iqy59pb,in_n5nlcbi1c0y9r2,cus_00952,sub_qefrsatqv9ob3m,2900,usd,succeeded,True,,,1,2024-02-15 00:00:00
ch_wkkxz7ptv4982h,in_yjbaked7t3c4nm,cus_00952,sub_rkwwcf5dek429m,19900,usd,succeeded,True,,,1,2024-06-01 00:37:00
ch_e63ej3hxac5utm,in_g8adl722j7jhx5,cus_00952,sub_rkwwcf5dek429m,19900,usd,succeeded,True,,,1,2024-07-01 00:33:00
ch_wuu3xzzudycnaz,in_mnmse6a7kayphe,cus_00952,sub_rkwwcf5dek429m,19900,usd,succeeded,True,,,1,2024-08-01 00:28:00
ch_drqlkl4hut6sss,in_1kta0ex1xin8aq,cus_00952,sub_rkwwcf5dek429m,19900,usd,succeeded,True,,,1,2024-09-30 00:00:00
ch_gkacaae6oiwbru,in_tpi5chzyijmu5o,cus_00952,sub_rkwwcf5dek429m,19900,usd,succeeded,True,,,1,2024-10-01 00:06:00
ch_bottuglmnsg8bj,in_1es1bfq8fm819m,cus_00952,sub_rkwwcf5dek429m,19900,usd,succeeded,True,,,1,2024-12-08 00:00:00
ch_ro5mks3vtgdaf5,in_a47g4e0ekao7uu,cus_00953,sub_78prwy8zoi9hdv,9900,usd,succeeded,True,,,1,2024-06-01 00:03:00
ch_avq0twny2zvci5,in_j5g5ywwy4q7slk,cus_00953,sub_78prwy8zoi9hdv,9900,usd,succeeded,True,,,1,2024-07-01 00:07:00
ch_epdj7pgio6lpc1,in_wemkt0emekfqq0,cus_00953,sub_78prwy8zoi9hdv,9900,usd,succeeded,True,,,1,2024-08-01 00:24:00
ch_3718qsplkbka19,in_ssmbw8876pyhzs,cus_00953,sub_78prwy8zoi9hdv,9900,usd,failed,False,expired_card,Card expired.,1,2024-09-01 00:00:00
ch_y4qumsckakl9hq,in_57ctaa9maou2kw,cus_00953,sub_78prwy8zoi9hdv,9900,usd,succeeded,True,,,1,2024-10-01 00:44:00
ch_9xu1ggqusn40mv,in_0pu79fe52m1alc,cus_00953,sub_78prwy8zoi9hdv,9900,usd,succeeded,True,,,1,2024-11-01 00:24:00
ch_mickaufxmr3d7p,in_s8vfqv7cw04wuz,cus_00953,sub_78prwy8zoi9hdv,9900,usd,succeeded,True,,,1,2024-12-30 00:00:00
ch_mm52aolumauyi0,in_2ux7wdeah7ysb9,cus_00953,sub_78prwy8zoi9hdv,9900,usd,succeeded,True,,,1,2025-01-01 00:04:00
ch_xe7wkbsqugbsj7,in_2zpxtxgzoc3mrt,cus_00954,sub_1dvvh6sd4h4zx5,9900,usd,succeeded,True,,,1,2025-03-01 00:52:00
ch_efqz3vbc0guywi,in_05hd662h8qqka1,cus_00955,sub_eh3rprgygo2ype,2900,usd,succeeded,True,,,1,2024-08-01 00:33:00
ch_hol6xbcbjsh4az,in_saxysmt71szyvk,cus_00955,sub_eh3rprgygo2ype,2900,usd,succeeded,True,,,1,2024-09-01 00:06:00
ch_ljtmmg7qjjy0z8,in_hx19qm292zfpqn,cus_00955,sub_eh3rprgygo2ype,2900,usd,succeeded,True,,,1,2024-10-01 00:54:00
ch_irxfjqa2qr5vpw,in_5kg8x71u0de7vj,cus_00956,sub_sjb4lvcrfmksli,2900,usd,succeeded,True,,,1,2025-05-01 00:34:00
ch_s3odgbqhkuj39t,in_nhcdoiibfb20fa,cus_00957,sub_7t3f49hwfl8mpj,9900,usd,succeeded,True,,,1,2025-02-01 00:52:00
ch_5i407yg6qiq365,in_61ggyndarowvux,cus_00957,sub_7t3f49hwfl8mpj,9900,usd,succeeded,True,,,1,2025-04-04 00:00:00
ch_kpitayw2hv3dw5,in_3247z91k64pn2b,cus_00957,sub_7t3f49hwfl8mpj,9900,usd,succeeded,True,,,1,2025-05-16 00:00:00
ch_iegv16sefxzfyc,in_6u2c0t3oo60qlc,cus_00957,sub_7t3f49hwfl8mpj,9900,usd,succeeded,True,,,1,2025-05-01 00:39:00
ch_i6dhzq42u1h0om,in_b70pnrb1yypqsi,cus_00958,sub_c098jrpg739zob,9900,usd,succeeded,True,,,1,2023-11-01 00:55:00
ch_2io5mfpo60b03m,in_kw50o9gsvgkgrp,cus_00958,sub_c098jrpg739zob,9900,usd,succeeded,True,,,1,2023-12-01 00:06:00
ch_8ilaysvu8gegfl,in_0ah987no50pn43,cus_00958,sub_c098jrpg739zob,9900,usd,succeeded,True,,,1,2024-01-15 00:00:00
ch_zmu732okh9nyye,in_bnh20dv8ca664c,cus_00958,sub_c098jrpg739zob,9900,usd,succeeded,True,,,1,2024-02-01 00:40:00
ch_j6af7cplf9kdwm,in_3ubyns1j0ryy4g,cus_00958,sub_c098jrpg739zob,9900,usd,succeeded,True,,,1,2024-03-01 00:56:00
ch_i32rkhhataquut,in_henwtkf5t51pba,cus_00958,sub_c098jrpg739zob,9900,usd,succeeded,True,,,1,2024-04-01 00:31:00
ch_spi711xrpdrbzx,in_8da2leq7fvpotf,cus_00958,sub_c098jrpg739zob,9900,usd,succeeded,True,,,1,2024-06-01 00:35:00
ch_ecvq2hgdxy6wp6,in_0w485j0urg8np8,cus_00958,sub_j30tldo1va1qox,2900,usd,succeeded,True,,,1,2024-12-01 00:38:00
ch_8kmng2uubaj8p4,in_qlj2caehcgp8mo,cus_00958,sub_j30tldo1va1qox,2900,usd,succeeded,True,,,1,2025-01-06 00:00:00
ch_sd5e36ivw5hx2s,in_3ka8leiy35xa10,cus_00958,sub_j30tldo1va1qox,2900,usd,succeeded,True,,,1,2025-02-26 00:00:00
ch_nnif5gwyhhp6iu,in_2mnnufg6hmec53,cus_00958,sub_j30tldo1va1qox,2900,usd,succeeded,True,,,1,2025-03-01 00:24:00
ch_zghjz6lv7tvlqk,in_14vsf9g4farhtr,cus_00958,sub_j30tldo1va1qox,2900,usd,succeeded,True,,,1,2025-04-01 00:10:00
ch_wq7jn8uk5kdq3i,in_trafm0edvx4jx5,cus_00958,sub_j30tldo1va1qox,2900,usd,succeeded,True,,,1,2025-06-15 00:00:00
ch_tc37djpjnam8nf,in_8g9aor97f2z61p,cus_00958,sub_j30tldo1va1qox,2900,usd,succeeded,True,,,1,2025-06-01 00:36:00
ch_dlwcbeddyriyxu,in_9886qy0gx662ol,cus_00958,sub_j30tldo1va1qox,2900,usd,failed,False,processing_error,A processing error occurred.,1,2025-07-01 00:00:00
ch_x5tbgff1qu4sd6,in_bd8ysdt2dlg643,cus_00958,sub_j30tldo1va1qox,2900,usd,succeeded,True,,,1,2025-08-01 00:28:00
ch_4r39esewk3vgd3,in_g2qn3n58sy8xcl,cus_00959,sub_l5uqw6b9w5zqw6,19900,usd,failed,False,processing_error,A processing error occurred.,1,2025-01-01 00:00:00
ch_3jvufedj8p1gkc,in_7dkh5vlfprlmi2,cus_00960,sub_5hwgpbyexz9zge,19900,usd,failed,False,processing_error,A processing error occurred.,1,2025-02-01 00:00:00
ch_ww7hw2tyr47smm,in_879ly0zirsovek,cus_00961,sub_w54i3o6gil6dtx,2900,usd,succeeded,True,,,1,2025-09-13 00:00:00
ch_d8km5vhdkn14yo,in_xf0ox4w0tu0d7f,cus_00963,sub_cm9a2klmwwcgbl,19900,usd,succeeded,True,,,1,2025-03-01 00:13:00
ch_8bpq5mr3cnwqtc,in_7kl4qdrwd1z7q7,cus_00964,sub_9yws3nc62ahnwg,2900,usd,succeeded,True,,,1,2025-01-01 00:02:00
ch_v2b7ptg45jkqli,in_2n1ksql7v2ubvn,cus_00964,sub_nu7pggminudc32,2900,usd,succeeded,True,,,1,2025-07-01 00:48:00
ch_mnh7d05qg1x1ie,in_696yhwdj7nophk,cus_00965,sub_wi2ex4knysgohk,2900,usd,succeeded,True,,,1,2025-03-01 00:34:00
ch_wzpuaxe9p9bbee,in_bc8afdhgmle2w2,cus_00965,sub_wi2ex4knysgohk,2900,usd,succeeded,True,,,1,2025-04-01 00:30:00
ch_isw5mmzdfrbzb8,in_gltje72l43bs7i,cus_00965,sub_wi2ex4knysgohk,2900,usd,succeeded,True,,,1,2025-05-01 00:22:00
ch_m4lm7cu51dwzzs,in_0n79yb8e9lkw5h,cus_00965,sub_wi2ex4knysgohk,2900,usd,succeeded,True,,,1,2025-06-01 00:26:00
ch_3cia8f6aqp6k3n,in_ku3ocgufgap5id,cus_00965,sub_wi2ex4knysgohk,2900,usd,succeeded,True,,,1,2025-07-01 00:20:00
ch_ro5jomjesmvcnh,in_lo6gsuknhpnzyv,cus_00966,sub_rd8spw0s1nkk0g,2900,usd,succeeded,True,,,1,2025-07-01 00:21:00
ch_zbxijdxqk2h2aj,in_o8zfp8xx6fz6fb,cus_00967,sub_h3a5f1u6swnj9r,9900,usd,succeeded,True,,,1,2025-03-01 00:31:00
ch_fi0f2cgasx6akk,in_362lx1h80k5hcz,cus_00968,sub_plld5obq2sa12m,2900,usd,succeeded,True,,,1,2024-07-01 00:07:00
ch_3vs97dwx570xze,in_9fmrqdp2jf6gh8,cus_00968,sub_plld5obq2sa12m,2900,usd,succeeded,True,,,1,2024-08-01 00:53:00
ch_1wyz5puji1nxxe,in_5t0j15wfvrcjan,cus_00968,sub_plld5obq2sa12m,2900,usd,succeeded,True,,,1,2024-09-01 00:43:00
ch_sgnhlu2x3v1d0u,in_y04he6efbh6f05,cus_00968,sub_plld5obq2sa12m,2900,usd,succeeded,True,,,1,2024-10-01 01:00:00
ch_gom3ur62f9gi2z,in_ulq3pdskxx1kn6,cus_00969,sub_jk0xyspqtuqodz,2900,usd,succeeded,True,,,1,2024-10-01 00:19:00
ch_iqdy58allvlf07,in_rth5j257lsut43,cus_00969,sub_jk0xyspqtuqodz,2900,usd,succeeded,True,,,1,2024-11-06 00:00:00
ch_zxvcjizfve7uhk,in_nck1i7t7noc9gf,cus_00969,sub_jk0xyspqtuqodz,2900,usd,succeeded,True,,,1,2024-12-01 00:13:00
ch_1c0jron69gnon5,in_3ugw0u1jl4zrxx,cus_00969,sub_jk0xyspqtuqodz,2900,usd,succeeded,True,,,1,2025-01-30 00:00:00
ch_ttqmfefa6p0aot,in_zuf5wfox5v4foz,cus_00969,sub_jk0xyspqtuqodz,2900,usd,succeeded,True,,,1,2025-02-01 00:15:00
ch_tsf89gtuikmzvr,in_12edm4efhanh6z,cus_00969,sub_jk0xyspqtuqodz,2900,usd,succeeded,True,,,1,2025-03-01 00:54:00
ch_wwxg4eszoymgjm,in_q6fu4wvpvgq4al,cus_00970,sub_djpca12j8z8do3,9900,usd,succeeded,True,,,1,2025-08-01 00:19:00
ch_54rq5ogdosxgrs,in_dqqzndphzd4st3,cus_00971,sub_c0padrku0gkh8v,9900,usd,succeeded,True,,,1,2025-07-01 00:01:00
ch_8mlal8l4qjpupe,in_8fus0n9iux5jap,cus_00972,sub_59k1amo4u8rlez,2900,usd,succeeded,True,,,1,2025-05-13 00:00:00
ch_j49ttgpcaokgnm,in_96gv6z4fke59ma,cus_00972,sub_59k1amo4u8rlez,2900,usd,succeeded,True,,,1,2025-07-01 00:25:00
ch_1m3iymail13ktb,in_1oszg5f4giho4e,cus_00972,sub_59k1amo4u8rlez,2900,usd,succeeded,True,,,1,2025-08-01 00:26:00
ch_2bxzaonpdiquj7,in_npdtwlv90t0vy5,cus_00973,sub_tglqkbec54t59p,19900,usd,succeeded,True,,,1,2025-03-01 00:49:00
ch_wglobrs3o62851,in_6azyj7oyea6n2s,cus_00973,sub_tglqkbec54t59p,19900,usd,succeeded,True,,,1,2025-04-01 00:51:00
ch_i4qxt03uh58lmn,in_wpvfz2caj6r4t3,cus_00973,sub_tglqkbec54t59p,19900,usd,succeeded,True,,,1,2025-05-01 00:40:00
ch_37fvk8xy9uljaq,in_7niy3r5ne9of20,cus_00973,sub_tglqkbec54t59p,19900,usd,succeeded,True,,,1,2025-06-06 00:00:00
ch_qubdqr3sg4iza5,in_3us30ptcek9vfw,cus_00974,sub_2w1ixu1oubnlma,9900,usd,succeeded,True,,,1,2024-10-01 00:06:00
ch_tsbf3gsobjfhog,in_5a8qufk5u6bz23,cus_00974,sub_2w1ixu1oubnlma,9900,usd,succeeded,True,,,1,2024-11-01 00:30:00
ch_pu7kcv8qgtfpt4,in_4cozrsioz6bqy0,cus_00974,sub_2w1ixu1oubnlma,9900,usd,failed,False,processing_error,A processing error occurred.,1,2024-12-01 00:00:00
ch_41n0fdy3fzzj8h,in_56vtuuexcuw6cf,cus_00974,sub_2w1ixu1oubnlma,9900,usd,succeeded,True,,,1,2025-01-01 00:24:00
ch_fv63rx3u9e9l54,in_f6q8y4cu7recfe,cus_00975,sub_ftnm8vh1xsn66r,2900,usd,succeeded,True,,,1,2024-01-01 00:26:00
ch_38llqu6l0hsr22,in_iwwffqekdizgr8,cus_00975,sub_nobgpjyhvo2n0i,9900,usd,succeeded,True,,,1,2024-04-01 00:39:00
ch_0w36b04ql2pgd6,in_bucgusr5x66bnw,cus_00975,sub_nobgpjyhvo2n0i,9900,usd,succeeded,True,,,1,2024-05-01 00:59:00
ch_1bfplgf2lrp8uj,in_dfkminkk88qxj3,cus_00975,sub_nobgpjyhvo2n0i,9900,usd,succeeded,True,,,1,2024-06-20 00:00:00
ch_g9fmsyou1z8emy,in_1apap9wsir6ko7,cus_00975,sub_nobgpjyhvo2n0i,9900,usd,succeeded,True,,,1,2024-07-01 00:13:00
ch_6qqulw85p1qn5a,in_5o10nj1nj8uqv1,cus_00975,sub_nobgpjyhvo2n0i,9900,usd,succeeded,True,,,1,2024-08-30 00:00:00
ch_z3yfmzv22d7fcb,in_x4hv5pisgjmvhx,cus_00975,sub_nobgpjyhvo2n0i,9900,usd,succeeded,True,,,1,2024-09-01 00:25:00
ch_ds7wrm7ijczurk,in_tacl5p9eytu72t,cus_00975,sub_nobgpjyhvo2n0i,9900,usd,succeeded,True,,,1,2024-10-15 00:00:00
